round,treatment,interval,controller,decision_time_utc,exit_time_utc,symbol,side,size_fraction,score_bps,stop_bps,event,stress_net_payoff_bps,stress_initial_capital_return_fraction
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-31T21:00:00+00:00,2024-07-31T22:01:00+00:00,BTCUSDT,long,0.039360630000708705,0.5701583928407146,127.03048706054688,timeout,41.00835418701172,0.00016141146560929816
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-31T21:00:00+00:00,2024-07-31T22:01:00+00:00,ETHUSDT,long,0.03411184997448482,1.2910502834893816,146.57662963867188,timeout,28.177953720092773,9.612021298877811e-05
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-07-31T21:00:00+00:00,2024-07-31T22:01:00+00:00,SOLUSDT,long,0.027907187480465053,3.3451109341604974,179.16531372070312,timeout,-15.711832046508789,-4.384730425834997e-05
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-01T05:00:00+00:00,2024-08-01T06:01:00+00:00,ETHUSDT,long,0.05742154684198432,3.28540912283353,130.6129913330078,timeout,130.36666870117188,0.0007485855773457792
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-01T05:00:00+00:00,2024-08-01T06:01:00+00:00,SOLUSDT,long,0.05169014099318854,0.1652009447344388,145.09536743164062,timeout,137.56564331054688,0.0007110787498540853
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-08T17:00:00+00:00,2024-08-08T18:01:00+00:00,ETHUSDT,short,0.04,1.5288351616298015,250.0,timeout,40.39511489868164,0.00016158045959472654
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-09T01:00:00+00:00,2024-08-09T02:01:00+00:00,BTCUSDT,long,0.04758302815847088,0.4904155403271133,105.07948303222656,timeout,32.250648498535156,0.0001534583515634745
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-09T01:00:00+00:00,2024-08-09T02:01:00+00:00,ETHUSDT,long,0.024455114699771824,7.07306403713126,204.45620727539062,timeout,7.691781044006348,1.881033876767059e-05
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-09T01:00:00+00:00,2024-08-09T02:01:00+00:00,SOLUSDT,long,0.025937518032503742,4.837355385637939,192.7709503173828,timeout,-72.53157043457031,-0.0001881288916072483
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-11T15:00:00+00:00,2024-08-11T16:01:00+00:00,ETHUSDT,long,0.07668832263016981,0.8010708703847482,130.39794921875,timeout,-22.54509162902832,-0.00017289452605736644
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-11T21:00:00+00:00,2024-08-11T22:01:00+00:00,ETHUSDT,long,0.05762535797124553,3.3552225125103363,173.5347137451172,timeout,84.86929321289062,0.0004890623402159421
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-12T14:00:00+00:00,2024-08-12T15:01:00+00:00,ETHUSDT,long,0.04471611449061116,1.8425382593024546,223.63302612304688,timeout,344.5494384765625,0.0015406912138593754
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-15T18:00:00+00:00,2024-08-15T18:03:00+00:00,ETHUSDT,long,0.06902805328482045,1.111374677450575,144.86863708496094,stop_loss,-160.86863708496094,-0.0011104448852557126
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-20T15:00:00+00:00,2024-08-20T16:01:00+00:00,ETHUSDT,long,0.057832221785017436,2.181256581401684,172.9139862060547,timeout,-35.289276123046875,-0.0002040857243380767
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,BTCUSDT,long,0.058378832922184126,4.386546952705347,128.47122192382812,timeout,55.040443420410156,0.00032131968504030533
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-22T03:00:00+00:00,2024-08-22T04:01:00+00:00,ETHUSDT,long,0.05348445477455832,3.5003213794433936,140.2276611328125,timeout,47.842803955078125,0.0002558846284423436
55,ai_program_augmented,policy_development,pooled_nine_consensus,2024-08-30T15:00:00+00:00,2024-08-30T15:03:00+00:00,SOLUSDT,long,0.055787169768148195,3.1209230176891145,179.252685546875,stop_loss,-195.252685546875,-0.0010892594716290372
55,ai_program_augmented,development_holdout,all_view_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,ETHUSDT,long,0.05222261675343874,2.5741972489528373,191.4879150390625,timeout,87.25314331054688,0.00045565874636395567
55,ai_program_augmented,development_holdout,all_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:05:00+00:00,BTCUSDT,long,0.03339378959894739,4.95478945147395,149.7284393310547,stop_loss,-165.7284393310547,-0.0005534300633583157
55,ai_program_augmented,development_holdout,all_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:02:00+00:00,ETHUSDT,long,0.028283027412906565,5.787322189482626,176.7844696044922,stop_loss,-192.7844696044922,-0.0005452528438606505
55,ai_program_augmented,development_holdout,all_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:04:00+00:00,SOLUSDT,long,0.029265172488844485,3.855253553615382,170.85154724121094,stop_loss,-186.85154724121094,-0.0005468242759821512
55,ai_program_augmented,development_holdout,all_view_consensus,2024-09-22T22:00:00+00:00,2024-09-22T23:01:00+00:00,SOLUSDT,long,0.08155313830440876,3.0319750141946606,122.61943817138672,timeout,214.4507598876953,0.001748913248060677
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,BTCUSDT,long,0.047644776551697667,4.231816164014677,157.41494750976562,timeout,-12.520301818847656,-5.965269825188104e-05
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,ETHUSDT,long,0.03916696256507905,3.3372212837571866,191.4879150390625,timeout,87.25314331054688,0.0003417440597729667
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:05:00+00:00,BTCUSDT,long,0.03339378959894739,11.637714046729684,149.7284393310547,stop_loss,-165.7284393310547,-0.0005534300633583157
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:02:00+00:00,ETHUSDT,long,0.028283027412906565,13.12108268380704,176.7844696044922,stop_loss,-192.7844696044922,-0.0005452528438606505
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:04:00+00:00,SOLUSDT,long,0.029265172488844485,13.122563226735014,170.85154724121094,stop_loss,-186.85154724121094,-0.0005468242759821512
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-05T15:00:00+00:00,2024-09-05T16:01:00+00:00,ETHUSDT,long,0.061798256077655184,3.130434461956632,161.81686401367188,timeout,-4.195131778717041,-2.5925182794066477e-05
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-11T02:00:00+00:00,2024-09-11T03:01:00+00:00,BTCUSDT,long,0.05889839263360277,4.743283790387561,169.78392028808594,timeout,3.7235186100006104,2.1930926107034276e-05
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-12T15:00:00+00:00,2024-09-12T16:01:00+00:00,ETHUSDT,long,0.0706649771020286,7.2090718441749715,141.5128173828125,timeout,-16.371776580810547,-0.00011569112172025054
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-18T20:00:00+00:00,2024-09-18T21:01:00+00:00,BTCUSDT,long,0.0461626715744559,2.218597961673213,162.46893310546875,timeout,42.00057601928711,0.00019388587967163193
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-18T20:00:00+00:00,2024-09-18T21:01:00+00:00,SOLUSDT,long,0.033110305373722,3.3870890615239344,226.5155792236328,timeout,98.2574462890625,0.00032533340518729466
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-19T01:00:00+00:00,2024-09-19T02:01:00+00:00,SOLUSDT,short,0.06035494446665453,0.2189177380554035,165.68650817871094,timeout,34.91492462158203,0.0002107288336593012
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-22T22:00:00+00:00,2024-09-22T23:01:00+00:00,SOLUSDT,long,0.08155313830440876,5.327670870599256,122.61943817138672,timeout,214.4507598876953,0.001748913248060677
55,ai_program_augmented,development_holdout,majority_view_consensus,2024-09-24T01:00:00+00:00,2024-09-24T02:01:00+00:00,ETHUSDT,long,0.07033229692214639,0.49262394232068973,142.18218994140625,timeout,-0.6482623815536499,-4.559378230288906e-06
55,ai_program_augmented,development_holdout,pooled_nine_consensus,2024-09-01T23:00:00+00:00,2024-09-02T00:01:00+00:00,ETHUSDT,long,0.05222261675343874,3.3372212837571866,191.4879150390625,timeout,87.25314331054688,0.00045565874636395567
55,ai_program_augmented,development_holdout,pooled_nine_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:05:00+00:00,BTCUSDT,long,0.03339378959894739,11.202896297282615,149.7284393310547,stop_loss,-165.7284393310547,-0.0005534300633583157
55,ai_program_augmented,development_holdout,pooled_nine_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:02:00+00:00,ETHUSDT,long,0.028283027412906565,10.550332909926647,176.7844696044922,stop_loss,-192.7844696044922,-0.0005452528438606505
55,ai_program_augmented,development_holdout,pooled_nine_consensus,2024-09-04T01:00:00+00:00,2024-09-04T01:04:00+00:00,SOLUSDT,long,0.029265172488844485,13.122563226735014,170.85154724121094,stop_loss,-186.85154724121094,-0.0005468242759821512
55,ai_program_augmented,development_holdout,pooled_nine_consensus,2024-09-11T02:00:00+00:00,2024-09-11T03:01:00+00:00,BTCUSDT,long,0.05889839263360277,1.7041301805670066,169.78392028808594,timeout,3.7235186100006104,2.1930926107034276e-05
55,ai_program_augmented,development_holdout,pooled_nine_consensus,2024-09-18T20:00:00+00:00,2024-09-18T21:01:00+00:00,BTCUSDT,long,0.0461626715744559,0.25573617944570975,162.46893310546875,timeout,42.00057601928711,0.00019388587967163193
55,ai_program_augmented,development_holdout,pooled_nine_consensus,2024-09-18T20:00:00+00:00,2024-09-18T21:01:00+00:00,SOLUSDT,long,0.033110305373722,0.17371124116752515,226.5155792236328,timeout,98.2574462890625,0.00032533340518729466
55,ai_program_augmented,development_holdout,pooled_nine_consensus,2024-09-22T22:00:00+00:00,2024-09-22T23:01:00+00:00,SOLUSDT,long,0.08155313830440876,3.7119603920207473,122.61943817138672,timeout,214.4507598876953,0.001748913248060677
