base_net_payoff_bps,candidate_id,decision_index,decision_time_ms,entry_time_ms,event_code,event_name,exit_time_ms,holding_minutes,mean_seed_expected_payoff_bps,side,side_name,stop_bps,stress_net_payoff_bps,symbol,symbol_index,take_profit_bps,trade_id,worst_seed_expected_payoff_bps,decision_time_utc,entry_time_utc,exit_time_utc
-92.0,competing_risk_barrier_tcn,340908,1743782700000,1743782760000,0,stop_loss,1743785400000,44,5.12880265712738,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743782700000:-1,1.7152620553970337,2025-04-04T16:05:00+00:00,2025-04-04T16:06:00+00:00,2025-04-04T16:50:00+00:00
-57.89035415649414,competing_risk_barrier_tcn,340937,1743791400000,1743791460000,1,timeout,1743795060000,60,1.571847399075826,-1,short,80.0,-61.89035415649414,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743791400000:-1,1.253543496131897,2025-04-04T18:30:00+00:00,2025-04-04T18:31:00+00:00,2025-04-04T19:31:00+00:00
148.0,competing_risk_barrier_tcn,341495,1743958800000,1743958860000,2,take_profit,1743960480000,27,5.804295778274536,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743958800000:-1,2.8705480098724365,2025-04-06T17:00:00+00:00,2025-04-06T17:01:00+00:00,2025-04-06T17:28:00+00:00
-92.0,competing_risk_barrier_tcn,341504,1743961500000,1743961560000,0,stop_loss,1743961620000,1,9.040718714396158,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743961500000:-1,8.0908203125,2025-04-06T17:45:00+00:00,2025-04-06T17:46:00+00:00,2025-04-06T17:47:00+00:00
148.0,competing_risk_barrier_tcn,341501,1743960600000,1743960660000,2,take_profit,1743962940000,38,7.938304583231608,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743960600000:-1,6.484891414642334,2025-04-06T17:30:00+00:00,2025-04-06T17:31:00+00:00,2025-04-06T18:09:00+00:00
148.0,competing_risk_barrier_tcn,341507,1743962400000,1743962460000,2,take_profit,1743963360000,15,3.802795390288035,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743962400000:-1,0.5030764937400818,2025-04-06T18:00:00+00:00,2025-04-06T18:01:00+00:00,2025-04-06T18:16:00+00:00
148.0,competing_risk_barrier_tcn,341510,1743963300000,1743963360000,2,take_profit,1743963720000,6,8.658552487691244,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743963300000:-1,6.172450065612793,2025-04-06T18:15:00+00:00,2025-04-06T18:16:00+00:00,2025-04-06T18:22:00+00:00
-92.0,competing_risk_barrier_tcn,341511,1743963600000,1743963660000,0,stop_loss,1743963780000,2,6.713052113850911,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743963600000:-1,4.950883865356445,2025-04-06T18:20:00+00:00,2025-04-06T18:21:00+00:00,2025-04-06T18:23:00+00:00
148.0,competing_risk_barrier_tcn,341510,1743963300000,1743963360000,2,take_profit,1743965460000,35,4.540723562240601,-1,short,80.0,144.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1743963300000:-1,3.0361452102661133,2025-04-06T18:15:00+00:00,2025-04-06T18:16:00+00:00,2025-04-06T18:51:00+00:00
-47.434539794921875,competing_risk_barrier_tcn,341541,1743972600000,1743972660000,1,timeout,1743976260000,60,3.926339308420817,-1,short,80.0,-51.434539794921875,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743972600000:-1,1.556267499923706,2025-04-06T20:50:00+00:00,2025-04-06T20:51:00+00:00,2025-04-06T21:51:00+00:00
148.0,competing_risk_barrier_tcn,341562,1743978900000,1743978960000,2,take_profit,1743980640000,28,3.8504132628440857,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743978900000:-1,0.9732477068901062,2025-04-06T22:35:00+00:00,2025-04-06T22:36:00+00:00,2025-04-06T23:04:00+00:00
148.0,competing_risk_barrier_tcn,341568,1743980700000,1743980760000,2,take_profit,1743981480000,12,6.902519543965657,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743980700000:-1,4.7989044189453125,2025-04-06T23:05:00+00:00,2025-04-06T23:06:00+00:00,2025-04-06T23:18:00+00:00
148.0,competing_risk_barrier_tcn,341568,1743980700000,1743980760000,2,take_profit,1743981720000,16,4.607023060321808,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743980700000:-1,0.9019741415977478,2025-04-06T23:05:00+00:00,2025-04-06T23:06:00+00:00,2025-04-06T23:22:00+00:00
-92.0,competing_risk_barrier_tcn,341572,1743981900000,1743981960000,0,stop_loss,1743982500000,9,8.453514417012533,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743981900000:-1,6.068080902099609,2025-04-06T23:25:00+00:00,2025-04-06T23:26:00+00:00,2025-04-06T23:35:00+00:00
-92.0,competing_risk_barrier_tcn,341583,1743985200000,1743985260000,0,stop_loss,1743987720000,41,8.599859476089478,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743985200000:-1,0.6580922603607178,2025-04-07T00:20:00+00:00,2025-04-07T00:21:00+00:00,2025-04-07T01:02:00+00:00
-92.0,competing_risk_barrier_tcn,341592,1743987900000,1743987960000,0,stop_loss,1743988320000,6,9.48813565572103,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743987900000:-1,7.684317588806152,2025-04-07T01:05:00+00:00,2025-04-07T01:06:00+00:00,2025-04-07T01:12:00+00:00
-92.0,competing_risk_barrier_tcn,341584,1743985500000,1743985560000,0,stop_loss,1743988500000,49,3.0063374737898507,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743985500000:-1,0.2936982810497284,2025-04-07T00:25:00+00:00,2025-04-07T00:26:00+00:00,2025-04-07T01:15:00+00:00
148.0,competing_risk_barrier_tcn,341619,1743996000000,1743996060000,2,take_profit,1743997140000,18,6.119842529296875,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743996000000:-1,5.34196138381958,2025-04-07T03:20:00+00:00,2025-04-07T03:21:00+00:00,2025-04-07T03:39:00+00:00
148.0,competing_risk_barrier_tcn,341623,1743997200000,1743997260000,2,take_profit,1743997500000,4,5.647302865982056,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743997200000:-1,3.8648197650909424,2025-04-07T03:40:00+00:00,2025-04-07T03:41:00+00:00,2025-04-07T03:45:00+00:00
-92.0,competing_risk_barrier_tcn,341624,1743997500000,1743997560000,0,stop_loss,1743998460000,15,8.717519124348959,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743997500000:-1,7.55839729309082,2025-04-07T03:45:00+00:00,2025-04-07T03:46:00+00:00,2025-04-07T04:01:00+00:00
148.0,competing_risk_barrier_tcn,341623,1743997200000,1743997260000,2,take_profit,1743999060000,30,4.102392395337422,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743997200000:-1,1.0168730020523071,2025-04-07T03:40:00+00:00,2025-04-07T03:41:00+00:00,2025-04-07T04:11:00+00:00
-92.0,competing_risk_barrier_tcn,341630,1743999300000,1743999360000,0,stop_loss,1743999660000,5,6.187535524368286,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743999300000:-1,1.679180383682251,2025-04-07T04:15:00+00:00,2025-04-07T04:16:00+00:00,2025-04-07T04:21:00+00:00
-92.0,competing_risk_barrier_tcn,341630,1743999300000,1743999360000,0,stop_loss,1743999660000,5,4.035135547320048,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743999300000:-1,0.7979992628097534,2025-04-07T04:15:00+00:00,2025-04-07T04:16:00+00:00,2025-04-07T04:21:00+00:00
-24.052152633666992,competing_risk_barrier_tcn,341632,1743999900000,1743999960000,1,timeout,1744003560000,60,9.097036520640055,-1,short,80.0,-28.052152633666992,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1743999900000:-1,5.3021063804626465,2025-04-07T04:25:00+00:00,2025-04-07T04:26:00+00:00,2025-04-07T05:26:00+00:00
37.58195495605469,competing_risk_barrier_tcn,341632,1743999900000,1743999960000,1,timeout,1744003560000,60,9.749964237213135,-1,short,80.0,33.58195495605469,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1743999900000:-1,6.254675388336182,2025-04-07T04:25:00+00:00,2025-04-07T04:26:00+00:00,2025-04-07T05:26:00+00:00
148.0,competing_risk_barrier_tcn,341648,1744004700000,1744004760000,2,take_profit,1744006680000,32,4.293543259302775,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744004700000:-1,1.0761427879333496,2025-04-07T05:45:00+00:00,2025-04-07T05:46:00+00:00,2025-04-07T06:18:00+00:00
148.0,competing_risk_barrier_tcn,341648,1744004700000,1744004760000,2,take_profit,1744006800000,34,3.2015947500864663,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744004700000:-1,2.886183023452759,2025-04-07T05:45:00+00:00,2025-04-07T05:46:00+00:00,2025-04-07T06:20:00+00:00
148.0,competing_risk_barrier_tcn,341660,1744008300000,1744008360000,2,take_profit,1744008420000,1,9.004345893859863,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744008300000:-1,3.777681827545166,2025-04-07T06:45:00+00:00,2025-04-07T06:46:00+00:00,2025-04-07T06:47:00+00:00
-92.0,competing_risk_barrier_tcn,341662,1744008900000,1744008960000,0,stop_loss,1744009020000,1,10.565024534861246,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744008900000:-1,6.683584213256836,2025-04-07T06:55:00+00:00,2025-04-07T06:56:00+00:00,2025-04-07T06:57:00+00:00
-92.0,competing_risk_barrier_tcn,341662,1744008900000,1744008960000,0,stop_loss,1744009020000,1,7.056787172953288,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744008900000:-1,5.326520919799805,2025-04-07T06:55:00+00:00,2025-04-07T06:56:00+00:00,2025-04-07T06:57:00+00:00
-92.0,competing_risk_barrier_tcn,341675,1744012800000,1744012860000,0,stop_loss,1744012980000,2,6.547606070836385,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744012800000:-1,2.0627710819244385,2025-04-07T08:00:00+00:00,2025-04-07T08:01:00+00:00,2025-04-07T08:03:00+00:00
-92.0,competing_risk_barrier_tcn,341680,1744014300000,1744014360000,0,stop_loss,1744017480000,52,5.86440904935201,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744014300000:1,3.5350396633148193,2025-04-07T08:25:00+00:00,2025-04-07T08:26:00+00:00,2025-04-07T09:18:00+00:00
-92.0,competing_risk_barrier_tcn,341694,1744018500000,1744018560000,0,stop_loss,1744018980000,7,2.9574365640679994,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744018500000:-1,0.0471046045422554,2025-04-07T09:35:00+00:00,2025-04-07T09:36:00+00:00,2025-04-07T09:43:00+00:00
-92.0,competing_risk_barrier_tcn,341701,1744020600000,1744020660000,0,stop_loss,1744020960000,5,4.596732298533122,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744020600000:-1,2.798213243484497,2025-04-07T10:10:00+00:00,2025-04-07T10:11:00+00:00,2025-04-07T10:16:00+00:00
-92.0,competing_risk_barrier_tcn,341711,1744023600000,1744023660000,0,stop_loss,1744024200000,9,3.1260228951772056,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744023600000:-1,2.1095051765441895,2025-04-07T11:00:00+00:00,2025-04-07T11:01:00+00:00,2025-04-07T11:10:00+00:00
148.0,competing_risk_barrier_tcn,341708,1744022700000,1744022760000,2,take_profit,1744024680000,32,2.14040274421374,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744022700000:-1,0.33966389298439026,2025-04-07T10:45:00+00:00,2025-04-07T10:46:00+00:00,2025-04-07T11:18:00+00:00
58.033443450927734,competing_risk_barrier_tcn,341715,1744024800000,1744024860000,1,timeout,1744028460000,60,4.609907428423564,-1,short,80.0,54.033443450927734,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744024800000:-1,1.1275399923324585,2025-04-07T11:20:00+00:00,2025-04-07T11:21:00+00:00,2025-04-07T12:21:00+00:00
-92.0,competing_risk_barrier_tcn,341716,1744025100000,1744025160000,0,stop_loss,1744028760000,60,9.618924776713053,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744025100000:-1,6.621804237365723,2025-04-07T11:25:00+00:00,2025-04-07T11:26:00+00:00,2025-04-07T12:26:00+00:00
-92.0,competing_risk_barrier_tcn,341746,1744034100000,1744034160000,0,stop_loss,1744034640000,8,10.05590367068847,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744034100000:1,0.0977923795580864,2025-04-07T13:55:00+00:00,2025-04-07T13:56:00+00:00,2025-04-07T14:04:00+00:00
-92.0,competing_risk_barrier_tcn,341765,1744039800000,1744039860000,0,stop_loss,1744040220000,6,9.898710409800211,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744039800000:-1,7.177975177764893,2025-04-07T15:30:00+00:00,2025-04-07T15:31:00+00:00,2025-04-07T15:37:00+00:00
-92.0,competing_risk_barrier_tcn,341765,1744039800000,1744039860000,0,stop_loss,1744040220000,6,7.245304663976033,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744039800000:-1,3.9397504329681396,2025-04-07T15:30:00+00:00,2025-04-07T15:31:00+00:00,2025-04-07T15:37:00+00:00
148.0,competing_risk_barrier_tcn,341776,1744043100000,1744043160000,2,take_profit,1744044360000,20,3.1651673316955566,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744043100000:-1,1.7843565940856934,2025-04-07T16:25:00+00:00,2025-04-07T16:26:00+00:00,2025-04-07T16:46:00+00:00
-92.0,competing_risk_barrier_tcn,341781,1744044600000,1744044660000,0,stop_loss,1744045320000,11,1.2165252268314362,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744044600000:-1,0.3113119900226593,2025-04-07T16:50:00+00:00,2025-04-07T16:51:00+00:00,2025-04-07T17:02:00+00:00
-92.0,competing_risk_barrier_tcn,341784,1744045500000,1744045560000,0,stop_loss,1744045980000,7,11.281306584676107,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744045500000:-1,9.548666000366211,2025-04-07T17:05:00+00:00,2025-04-07T17:06:00+00:00,2025-04-07T17:13:00+00:00
-50.04495620727539,competing_risk_barrier_tcn,341776,1744043100000,1744043160000,1,timeout,1744046760000,60,2.4778515895207724,-1,short,80.0,-54.04495620727539,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744043100000:-1,1.8065098524093628,2025-04-07T16:25:00+00:00,2025-04-07T16:26:00+00:00,2025-04-07T17:26:00+00:00
-92.0,competing_risk_barrier_tcn,341784,1744045500000,1744045560000,0,stop_loss,1744047000000,24,6.2579770882924395,-1,short,80.0,-96.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1744045500000:-1,2.0182716846466064,2025-04-07T17:05:00+00:00,2025-04-07T17:06:00+00:00,2025-04-07T17:30:00+00:00
-92.0,competing_risk_barrier_tcn,341786,1744046100000,1744046160000,0,stop_loss,1744047000000,14,3.178762992223104,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744046100000:-1,0.770369291305542,2025-04-07T17:15:00+00:00,2025-04-07T17:16:00+00:00,2025-04-07T17:30:00+00:00
-92.0,competing_risk_barrier_tcn,341802,1744050900000,1744050960000,0,stop_loss,1744051320000,6,4.494541843732198,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744050900000:-1,0.3895684480667114,2025-04-07T18:35:00+00:00,2025-04-07T18:36:00+00:00,2025-04-07T18:42:00+00:00
148.0,competing_risk_barrier_tcn,341797,1744049400000,1744049460000,2,take_profit,1744052760000,55,4.292480965455373,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744049400000:-1,0.8237999081611633,2025-04-07T18:10:00+00:00,2025-04-07T18:11:00+00:00,2025-04-07T19:06:00+00:00
-92.0,competing_risk_barrier_tcn,341809,1744053000000,1744053060000,0,stop_loss,1744054380000,22,9.009671211242676,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744053000000:-1,2.4656858444213867,2025-04-07T19:10:00+00:00,2025-04-07T19:11:00+00:00,2025-04-07T19:33:00+00:00
52.80535888671875,competing_risk_barrier_tcn,341804,1744051500000,1744051560000,1,timeout,1744055160000,60,7.056077798207601,-1,short,80.0,48.80535888671875,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744051500000:-1,6.424984931945801,2025-04-07T18:45:00+00:00,2025-04-07T18:46:00+00:00,2025-04-07T19:46:00+00:00
5.551962852478027,competing_risk_barrier_tcn,341843,1744063200000,1744063260000,1,timeout,1744066860000,60,2.512135292092959,1,long,80.0,1.5519628524780273,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744063200000:1,0.1592772752046585,2025-04-07T22:00:00+00:00,2025-04-07T22:01:00+00:00,2025-04-07T23:01:00+00:00
-92.0,competing_risk_barrier_tcn,341848,1744064700000,1744064760000,0,stop_loss,1744068000000,54,2.5625786582628884,1,long,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744064700000:1,0.6023456454277039,2025-04-07T22:25:00+00:00,2025-04-07T22:26:00+00:00,2025-04-07T23:20:00+00:00
148.0,competing_risk_barrier_tcn,342070,1744131300000,1744131360000,2,take_profit,1744132380000,17,4.605039199193318,-1,short,80.0,144.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744131300000:-1,1.526348352432251,2025-04-08T16:55:00+00:00,2025-04-08T16:56:00+00:00,2025-04-08T17:13:00+00:00
148.0,competing_risk_barrier_tcn,342067,1744130400000,1744130460000,2,take_profit,1744133280000,47,2.4286077419916787,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744130400000:-1,1.3660279512405396,2025-04-08T16:40:00+00:00,2025-04-08T16:41:00+00:00,2025-04-08T17:28:00+00:00
-92.0,competing_risk_barrier_tcn,342076,1744133100000,1744133160000,0,stop_loss,1744133760000,10,4.158377408981323,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744133100000:-1,1.710728406906128,2025-04-08T17:25:00+00:00,2025-04-08T17:26:00+00:00,2025-04-08T17:36:00+00:00
148.0,competing_risk_barrier_tcn,342363,1744219200000,1744219260000,2,take_profit,1744219440000,3,8.443871974945068,1,long,80.0,144.0,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1744219200000:1,7.709388256072998,2025-04-09T17:20:00+00:00,2025-04-09T17:21:00+00:00,2025-04-09T17:24:00+00:00
-13.547892570495605,competing_risk_barrier_tcn,342609,1744293000000,1744293060000,1,timeout,1744296660000,60,3.7121734619140625,-1,short,80.0,-17.547892570495605,BTCUSDT,0,160.0,competing_risk_barrier_tcn:BTCUSDT:1744293000000:-1,2.2439277172088623,2025-04-10T13:50:00+00:00,2025-04-10T13:51:00+00:00,2025-04-10T14:51:00+00:00
-92.0,competing_risk_barrier_tcn,342639,1744302000000,1744302060000,0,stop_loss,1744302840000,13,2.363731602827708,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744302000000:-1,0.4182977080345154,2025-04-10T16:20:00+00:00,2025-04-10T16:21:00+00:00,2025-04-10T16:34:00+00:00
-8.485753059387207,competing_risk_barrier_tcn,342917,1744385400000,1744385460000,1,timeout,1744389060000,60,1.8765640420218308,-1,short,80.0,-12.485753059387207,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744385400000:-1,0.009380508214235306,2025-04-11T15:30:00+00:00,2025-04-11T15:31:00+00:00,2025-04-11T16:31:00+00:00
-92.0,competing_risk_barrier_tcn,343515,1744564800000,1744564860000,0,stop_loss,1744564980000,2,17.82825501759847,1,long,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744564800000:1,11.692351341247559,2025-04-13T17:20:00+00:00,2025-04-13T17:21:00+00:00,2025-04-13T17:23:00+00:00
-92.0,competing_risk_barrier_tcn,343515,1744564800000,1744564860000,0,stop_loss,1744565280000,7,6.913844188054402,1,long,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744564800000:1,3.4074385166168213,2025-04-13T17:20:00+00:00,2025-04-13T17:21:00+00:00,2025-04-13T17:28:00+00:00
28.4655704498291,competing_risk_barrier_tcn,343864,1744669500000,1744669560000,1,timeout,1744673160000,60,1.6736365100368857,1,long,80.0,24.4655704498291,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1744669500000:1,0.004252773709595203,2025-04-14T22:25:00+00:00,2025-04-14T22:26:00+00:00,2025-04-14T23:26:00+00:00
-92.0,competing_risk_barrier_tcn,344405,1744831800000,1744831860000,0,stop_loss,1744832820000,16,3.255409022172292,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744831800000:-1,0.42768245935440063,2025-04-16T19:30:00+00:00,2025-04-16T19:31:00+00:00,2025-04-16T19:47:00+00:00
-50.337677001953125,competing_risk_barrier_tcn,344499,1744860000000,1744860060000,1,timeout,1744863660000,60,1.808769702911377,1,long,80.0,-54.337677001953125,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1744860000000:1,0.918158769607544,2025-04-17T03:20:00+00:00,2025-04-17T03:21:00+00:00,2025-04-17T04:21:00+00:00
-84.23014831542969,competing_risk_barrier_tcn,344638,1744901700000,1744901760000,0,stop_loss,1744902480000,12,1.3108214835325878,-1,short,72.23014831542969,-88.23014831542969,ETHUSDT,1,144.46029663085938,competing_risk_barrier_tcn:ETHUSDT:1744901700000:-1,0.4364495575428009,2025-04-17T14:55:00+00:00,2025-04-17T14:56:00+00:00,2025-04-17T15:08:00+00:00
-63.30900955200195,competing_risk_barrier_tcn,346161,1745358600000,1745358660000,1,timeout,1745362260000,60,4.148896098136902,1,long,80.0,-67.30900955200195,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1745358600000:1,1.160986065864563,2025-04-22T21:50:00+00:00,2025-04-22T21:51:00+00:00,2025-04-22T22:51:00+00:00
-92.0,competing_risk_barrier_tcn,346361,1745418600000,1745418660000,0,stop_loss,1745419500000,14,1.456489662329356,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1745418600000:-1,0.18546611070632935,2025-04-23T14:30:00+00:00,2025-04-23T14:31:00+00:00,2025-04-23T14:45:00+00:00
-92.0,competing_risk_barrier_tcn,346374,1745422500000,1745422560000,0,stop_loss,1745422800000,4,3.4119908610979715,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1745422500000:-1,0.8058905005455017,2025-04-23T15:35:00+00:00,2025-04-23T15:36:00+00:00,2025-04-23T15:40:00+00:00
-83.94819641113281,competing_risk_barrier_tcn,346518,1745465700000,1745465760000,0,stop_loss,1745466780000,17,3.491682688395182,1,long,71.94819641113281,-87.94819641113281,ETHUSDT,1,143.89639282226562,competing_risk_barrier_tcn:ETHUSDT:1745465700000:1,1.6683897972106934,2025-04-24T03:35:00+00:00,2025-04-24T03:36:00+00:00,2025-04-24T03:53:00+00:00
-33.56624984741211,competing_risk_barrier_tcn,346518,1745465700000,1745465760000,1,timeout,1745469360000,60,2.708227942387263,1,long,80.0,-37.56624984741211,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1745465700000:1,0.41810342669487,2025-04-24T03:35:00+00:00,2025-04-24T03:36:00+00:00,2025-04-24T04:36:00+00:00
-87.09888458251953,competing_risk_barrier_tcn,347343,1745713200000,1745713260000,0,stop_loss,1745716860000,60,7.174682140350342,1,long,75.09888458251953,-91.09888458251953,ETHUSDT,1,150.19776916503906,competing_risk_barrier_tcn:ETHUSDT:1745713200000:1,3.1206812858581543,2025-04-27T00:20:00+00:00,2025-04-27T00:21:00+00:00,2025-04-27T01:21:00+00:00
12.971878051757812,competing_risk_barrier_tcn,347629,1745799000000,1745799060000,1,timeout,1745802660000,60,2.734257241090139,-1,short,64.13807678222656,8.971878051757812,ETHUSDT,1,128.27615356445312,competing_risk_barrier_tcn:ETHUSDT:1745799000000:-1,0.7691033482551575,2025-04-28T00:10:00+00:00,2025-04-28T00:11:00+00:00,2025-04-28T01:11:00+00:00
148.0,competing_risk_barrier_tcn,348362,1746018900000,1746018960000,2,take_profit,1746020520000,26,2.6408016681671143,-1,short,80.0,144.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1746018900000:-1,0.5823742747306824,2025-04-30T13:15:00+00:00,2025-04-30T13:16:00+00:00,2025-04-30T13:42:00+00:00
-92.0,competing_risk_barrier_tcn,348368,1746020700000,1746020760000,0,stop_loss,1746023400000,44,6.356208165486653,-1,short,80.0,-96.0,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1746020700000:-1,3.7356390953063965,2025-04-30T13:45:00+00:00,2025-04-30T13:46:00+00:00,2025-04-30T14:30:00+00:00
-92.0,competing_risk_barrier_tcn,348368,1746020700000,1746020760000,0,stop_loss,1746023640000,48,2.8836457331975303,-1,short,80.0,-96.0,ETHUSDT,1,160.0,competing_risk_barrier_tcn:ETHUSDT:1746020700000:-1,1.1114777326583862,2025-04-30T13:45:00+00:00,2025-04-30T13:46:00+00:00,2025-04-30T14:34:00+00:00
8.362308502197266,competing_risk_barrier_tcn,348377,1746023400000,1746023460000,1,timeout,1746027060000,60,3.02346741159757,-1,short,80.0,4.362308502197266,SOLUSDT,2,160.0,competing_risk_barrier_tcn:SOLUSDT:1746023400000:-1,0.22825226187705994,2025-04-30T14:30:00+00:00,2025-04-30T14:31:00+00:00,2025-04-30T15:31:00+00:00
