round,treatment,view,objective,seed,fold,loss_skill,final_iterations,backend,device,reload_max_abs_prediction_error_bps,model_sha256,file_sha256
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-07,0.050486151068975804,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-08,0.06313260648557983,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-09,0.06530071446661534,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-10,0.05952731198539807,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-11,0.04264993256169303,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2023-12,0.03382498009396051,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-01,0.03484096115822277,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-02,0.04376923679321609,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-03,0.03495756966515373,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-04,0.06151482128530961,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-05,0.05749350686197774,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
56,ai_program_augmented,stop_normalized_stress_payoff,lower_tail_q20,5603,2024-06,0.041347038081968934,333,opencl,opencl:auto,0.0,f3851793380e6b40935dacba65bdf2e636c4e0b1f70e0f2ffe762b71e9c06cd9,1aa6dca3ab75d89cf5aefe7c744df6e6dc8e4a85be36a6196088dbb6df4dc1be
